step,type,amount,balanceSender,balanceReceiver,isFraud,errorBalanceSender,errorBalanceReceiver
38,0,195368.21,0.0,302722.83,0,-176955.21,-5.820766091346741e-11
16,0,126882.37,0.0,291549.73,0,-85206.37,0.0
43,0,64307.86,0.0,1475787.84,0,-22631.86,0.0
24,0,96152.14,0.0,829573.62,0,-92614.23,0.0
34,0,45556.52,0.0,1118584.12,0,-22711.519999999997,-88014.05000000005
40,0,637515.72,0.0,1314429.34,0,-266528.36,-2.3283064365386963e-10
35,1,590286.93,0.0,2249528.08,0,-548610.93,0.0
36,0,514749.39,0.0,595800.1,0,-465123.39,-72396.04999999999
18,0,198267.21,0.0,972571.45,0,-137457.21,0.0
13,0,54775.05,0.0,372256.29,0,-13099.050000000003,-0.010000000009313226
13,1,1215000.59,0.0,1292019.59,0,-1214778.59,0.0
33,0,4509.27,0.0,54322.68,0,37166.729999999996,7.275957614183426e-12
34,0,106960.34,0.0,106960.34,0,-77060.34,0.0
44,0,114498.75,0.0,441954.28,0,-93631.75,0.0
53,1,99139.27,0.0,-1.0,1,0.0,99139.27
15,0,221107.39,0.0,1867120.45,0,-179431.39,0.010000000009313226
16,1,2238931.49,0.0,5656441.35,0,-2197255.49,0.0
12,0,208962.16,0.0,484581.1,0,-167286.16,269682.69000000006
11,0,137419.61,0.0,1629803.47,0,-135887.61,-134007.84000000008
12,0,448581.41,0.0,2061769.19,0,-406905.41,0.0
44,0,221623.2,0.0,5500003.55,0,-179947.2,0.010000000707805157
39,0,146612.69,0.0,753864.86,0,-106821.69,1.1641532182693481e-10
9,0,158670.96,0.0,916919.37,0,-116994.95999999999,0.0
18,0,77620.65,0.0,906982.83,0,-35944.649999999994,-0.009999999892897904
38,1,1226360.02,0.0,1963482.31,0,-1107361.02,-0.010000000009313226
20,0,343506.52,0.0,697193.35,0,-301830.52,-0.009999999892897904
43,0,105681.31,0.0,2774209.13,0,-64005.31,96505.17000000039
9,1,2539898.07,0.0,261290.69,1,0.0,2278607.38
20,0,406612.44,0.0,1018311.2,0,-364936.44,-137214.78000000003
20,0,7887.42,256635.91,327452.35,0,0.0,0.0
41,1,651035.49,0.0,651035.49,0,-318211.49,0.0
17,0,236883.13,0.0,236883.13,0,-157220.13,0.0
18,0,239115.11,0.0,497210.99,0,-197439.11,0.0
9,0,220867.1,0.0,11845378.9,0,-161892.03,-2511355.5500000007
10,0,208375.97,0.0,770403.15,0,-166699.97,-31310.540000000037
34,1,844348.05,0.0,1999344.84,0,-669606.91,-154418.0
10,0,34333.93,6590301.07,521154.37,0,0.0,-486820.44
42,0,226772.62,0.0,3347574.18,0,-185096.62,-1443158.3600000003
16,0,123084.95,202400.45,2813828.43,0,0.0,-112837.87000000011
13,0,282656.79,0.0,1038091.93,0,-240980.78999999998,-1.1641532182693481e-10
43,0,179932.86,0.0,2402800.79,0,-138256.86,0.0
23,0,207767.37,0.0,1321477.31,0,-166091.37,0.0
14,0,135311.66,0.0,1115716.59,0,-84440.66,-0.010000000009313226
37,0,25502.26,0.0,59989.9,0,16173.740000000002,-7.275957614183426e-12
4,0,2930418.44,0.0,6963508.84,1,0.0,-417078.2999999998
44,0,388794.25,0.0,3642516.46,0,-347118.25,0.0
9,0,146263.01,0.0,146263.01,0,-42060.01000000001,0.0
8,0,251411.25,0.0,1417331.79,0,-209735.25,-756278.54
20,0,102903.42,0.0,2622006.11,0,-102601.42,535761.1299999999
11,0,98200.22,0.0,116940.52,0,-17445.22,461.6999999999971
40,0,473144.57,0.0,759791.12,0,-451402.57,0.010000000009313226
34,0,148459.02,0.0,1280183.56,0,-106783.01999999999,-412330.77
17,0,36193.09,0.0,4472569.66,0,5482.9100000000035,209342.43999999948
8,1,222.0,0.0,267095.19,1,0.0,-266873.19
36,0,344333.2,68199.07,2667433.32,0,0.0,4.656612873077393e-10
2,0,18627.02,0.0,165878.6,1,0.0,-2.9103830456733704e-11
36,0,45658.07,0.0,318474.34,0,-35752.07,-135697.71000000002
11,0,184719.76,0.0,184719.76,0,-184550.76,0.0
14,0,154525.82,0.0,9728755.63,0,-140075.82,-306800.04000000097
22,0,65118.85,0.0,614384.63,0,-4945.8499999999985,0.0
17,0,175742.16,0.0,242836.48,0,-153533.16,0.0
34,0,6462.28,0.0,183219.15,0,35213.72,0.010000000009313226
20,0,68994.82,0.0,659202.12,0,-27318.820000000007,-211943.87
23,0,381722.15,0.0,905252.6,0,-340046.15,1.1641532182693481e-10
36,0,36031.2,1375.8,1201777.57,0,2.9558577807620168e-12,0.0
20,0,76706.01,0.0,76706.01,0,-41356.009999999995,0.0
10,0,17601.65,0.0,3445127.87,0,-12385.650000000001,397191.43999999994
64,1,31574.65,0.0,-1.0,1,0.0,31574.65
19,0,348354.27,0.0,632864.08,0,-317675.27,1.1641532182693481e-10
17,0,202452.39,0.0,78617.12,0,-171647.39,140686.27000000002
35,0,9821.36,1562.64,1445929.28,0,-6.821210263296962e-13,-224473.22999999998
34,0,211954.83,0.0,419176.02,0,-94342.82999999999,-207221.19000000003
10,0,171680.43,0.0,1904295.14,0,-130004.43,0.0
36,0,217189.55,0.0,294268.56,0,-177142.55,0.0
43,0,85069.27,0.0,441267.62,0,-61638.270000000004,0.0
9,1,352689.61,0.0,820434.22,0,-311013.61,-86424.48999999999
18,0,262414.06,378258.77,262414.06,0,0.009999999951105565,0.0
15,0,107601.77,18494.23,1986355.84,0,-3.637978807091713e-12,0.0
8,0,125126.37,0.0,5664890.29,0,-83450.37,-613819.3700000001
17,0,94671.91,0.0,527774.5,0,-52995.91,0.0
71,0,322113.91,0.0,322113.91,1,0.0,0.0
17,0,11737.61,32937.39,2276797.55,0,0.0,0.0
42,1,224972.76,0.0,1582712.78,0,-183296.76,304466.92999999993
19,0,57453.46,0.0,3002770.04,0,-15777.46,-1055740.9500000002
48,0,166472.14,0.0,4281145.66,0,-124796.14000000001,-0.010000000707805157
42,0,139958.06,0.0,324433.59,0,-117174.06,-5.820766091346741e-11
21,0,176623.35,0.0,1085937.12,0,-134947.35,0.010000000009313226
18,0,279197.72,0.0,484693.19,0,-237521.71999999997,163268.68
39,0,284685.01,0.0,484650.31,0,-263131.01,-199965.3
12,0,194354.34,0.0,867539.63,0,-152678.34,634333.16
46,1,895107.35,0.0,2162488.26,0,-853431.35,0.01000000024214387
42,1,133774.42,0.0,516107.5,0,-92098.42000000001,0.0
18,0,100458.89,0.0,469808.71,0,-58782.89,-226115.85000000003
93,0,3723738.06,0.0,6940129.27,1,0.0,0.0
43,0,50947.37,0.0,445195.36,0,-9271.370000000003,0.0
43,0,257992.14,0.0,1436041.16,0,-216316.14,2.3283064365386963e-10
15,0,27704.07,0.0,1053672.53,0,13971.93,0.0
20,0,97785.34,0.0,258388.79,0,-56109.34,-0.010000000009313226
14,0,86358.06,0.0,0.0,0,-70253.06,117587.06
55,0,167715.53,0.0,660075.73,1,0.0,0.010000000009313226
12,0,23348.52,83084.48,175006.93,0,0.0,-151658.41
12,0,381951.72,0.0,5257444.67,0,-364723.72,90824.25999999978
79,0,664992.86,0.0,1434356.23,1,0.0,0.010000000009313226
34,1,428239.03,0.0,-1.0,1,0.0,428239.03
7,0,14863.78,0.0,0.0,0,26812.22,68380.78
34,1,1363413.12,0.0,1434970.96,0,-1363410.12,-0.009999999776482582
44,0,66029.52,0.0,1174715.12,0,-52240.520000000004,0.010000000009313226
10,1,1136280.22,0.0,5845682.45,0,-1116320.22,-0.010000000707805157
15,0,119.0,0.0,4844179.13,1,0.0,0.0
17,0,57372.81,232144.7,346940.63,0,0.0,0.0
37,1,162791.29,0.0,792691.49,0,-121115.29000000001,226449.29000000004
47,1,1388951.5,0.0,-1.0,1,0.0,1388951.5
39,1,238717.5,0.0,-1.0,1,0.0,238717.5
15,0,32664.92,20671.08,647373.9,0,0.0,-210985.36000000004
13,0,661517.6,0.0,1053696.88,0,-637249.6,-365645.2799999999
10,1,93810.76,0.0,-1.0,1,0.0,93810.76
36,0,81775.69,0.0,300900.31,0,-40099.69,0.0
11,0,91664.74,0.0,242515.91,0,-49988.740000000005,2.9103830456733704e-11
38,0,111622.25,0.0,1189630.49,0,-69946.25,0.0
40,1,31930.24,0.0,-1.0,1,0.0,31930.24
29,0,268641.82,0.0,465805.77,1,0.0,0.0
12,0,186424.74,0.0,2192420.81,0,-144748.74,0.0
42,0,54940.06,0.0,54940.06,0,-43985.06,0.0
19,0,185281.05,0.0,436635.28,0,-143605.05,0.009999999951105565
45,1,304953.98,0.0,3613311.68,0,-264224.98,-0.01000000024214387
40,0,91647.86,0.0,559850.32,0,-51444.86,1.1641532182693481e-10
42,1,820010.69,0.0,1514973.42,0,-419946.68999999994,-694962.73
17,0,5280.47,0.0,146536.05,0,36395.53,0.0
11,1,2100.0,0.0,-1.0,1,0.0,2100.0
39,0,308087.12,0.0,4195142.78,0,-266411.12,-332392.93000000017
40,1,691605.14,0.0,2493951.58,0,-649929.14,0.0
43,0,5134.86,0.0,1968186.78,0,36541.14,0.0
44,0,87550.21,0.0,1910161.12,0,-45874.21000000001,0.009999999776482582
8,0,1996.17,0.0,4555.92,1,0.0,-0.010000000000218279
38,0,128345.1,0.0,372733.84,0,-87089.1,0.009999999951105565
18,0,507848.57,0.0,1003707.6,0,-466172.57,16455.810000000056
9,0,178.05,0.0,670483.69,0,41497.95,-244827.65999999997
10,0,334402.39,0.0,810501.68,0,-204935.72000000003,-1.1641532182693481e-10
15,1,38765.1,262181.9,5253683.89,0,0.0,-758266.3899999997
10,0,93810.76,0.0,4189858.81,1,0.0,-4.656612873077393e-10
70,0,1036789.41,0.0,1560105.04,1,0.0,0.0
34,0,59109.86,0.0,142406.19,0,-17433.86,0.0
36,0,34105.09,0.0,171805.97,0,7570.9100000000035,0.0
35,0,43441.33,0.0,86915.5,0,-1765.3300000000017,177742.57
17,0,257269.39,0.0,8807834.35,0,-248041.39,0.010000001639127731
10,0,140998.6,0.0,646282.31,0,-118865.6,-444806.43000000005
35,0,275204.91,0.0,1771438.96,0,-233528.90999999997,0.0
10,0,116947.19,0.0,157031.24,0,-85302.19,0.0
66,0,79441.66,0.0,2131232.1,1,0.0,0.0
69,0,2960254.17,0.0,3581077.07,1,0.0,-0.009999999776482582
38,0,346786.42,0.0,1091078.39,0,-305110.42,0.0
19,0,8600.19,0.0,90671.1,0,-5417.1900000000005,0.0
15,0,463752.56,0.0,3001189.52,0,-422076.56,-0.009999999776482582
41,1,1533985.04,0.0,5391905.7,0,-1492309.04,0.0
10,0,329007.4,0.0,965413.61,0,-287331.4,-0.010000000009313226
12,0,387463.5,0.0,401795.24,0,-358557.5,0.0
44,0,185003.19,0.0,1425373.27,0,-143327.19,0.0
14,0,232847.22,0.0,714395.16,0,-227845.22,-451070.18000000005
44,0,301977.91,0.0,11460117.45,0,-260301.90999999997,0.0
40,0,167572.78,0.0,540806.66,0,-161643.78,-0.010000000009313226
17,0,385908.4,0.0,835572.44,0,-344232.4,0.0
34,0,2923.08,0.0,1175576.3,0,38752.92,0.0
39,1,911721.13,0.0,19366618.84,0,-911633.13,0.0
13,0,347305.63,0.0,3624971.21,0,-305629.63,0.0
41,0,128702.55,0.0,128702.55,0,-74009.55,0.0
20,0,162259.78,0.0,467872.71,0,-120583.78,-5.820766091346741e-11
43,0,164337.37,0.0,392390.98,0,-122661.37,0.0
15,0,144775.99,0.0,196326.38,0,-65373.01999999999,0.0
34,0,52348.73,0.0,533419.23,0,-10672.730000000003,0.0
37,0,70126.12,2909.88,498964.09,0,4.547473508864641e-12,-5.820766091346741e-11
46,1,736370.54,0.0,-1.0,1,0.0,736370.54
1,1,35063.63,0.0,-1.0,1,0.0,35063.63
19,0,345612.13,0.0,732794.48,0,-303936.13,0.0
14,0,519232.31,0.0,438758.56,0,-278608.31,90785.75000000006
36,0,19171.57,108494.4,4878920.39,0,0.0,9.313225746154785e-10
93,0,268265.39,0.0,3632240.3,0,-226589.39,4.656612873077393e-10
35,1,13625.38,0.0,6090835.48,0,28050.620000000003,-9.313225746154785e-10
46,1,61483.48,0.0,268315.49,0,-61349.48,0.0
21,0,71385.8,0.0,873846.71,0,-29709.800000000003,1.1641532182693481e-10
19,0,23143.8,0.0,628268.55,0,18532.2,75631.21999999997
38,0,398645.49,0.0,422069.11,0,-386507.49,-0.010000000009313226
18,0,94953.59,0.0,46265.14,0,-53277.59,377366.52
12,0,413955.29,0.0,334912.78,0,-386629.29,103342.50999999995
46,0,12222.76,0.0,143931.98,0,29453.239999999998,0.0
80,1,42659.39,0.0,-1.0,1,0.0,42659.39
14,0,72734.89,0.0,658403.44,0,-13601.89,-358439.99999999994
72,0,8594065.09,0.0,8599909.6,1,0.0,0.0
14,0,681085.89,0.0,1330837.41,0,-573248.89,220062.77000000025
8,0,127602.87,0.0,2232864.41,0,-85926.87,-858151.9900000002
37,0,54894.34,29840.44,104124.45,0,3.637978807091713e-12,0.0
18,0,79383.67,0.0,296068.4,0,-37707.67,-71692.75
11,0,244755.52,0.0,1130018.29,0,-203079.52,0.0
46,1,185830.68,0.0,8672059.69,0,-172480.68,0.0
36,0,599635.7,0.0,856929.73,0,-547966.7,-208064.82000000007
11,0,86435.59,0.0,1893172.14,0,-44759.59,-43527.44999999972
10,0,58230.23,0.0,125763.46,0,-16554.230000000003,-1.4551915228366852e-11
45,0,292017.72,0.0,5307921.28,0,-230143.71999999997,-245186.41000000015
22,1,346704.55,0.0,-1.0,1,0.0,346704.55
17,0,160734.11,0.0,160734.11,0,-139138.11,0.0
47,1,53806.06,0.0,626814.49,0,-41968.06,0.0
20,0,94148.41,0.0,319422.39,0,-93151.41,0.0
41,0,412584.38,0.0,587593.41,0,-391795.38,0.010000000009313226
37,0,252267.12,0.0,6883070.95,0,-210591.12,0.009999999776482582
33,1,320701.21,0.0,320701.21,0,-274338.21,0.0
44,0,327508.29,0.0,1359038.67,0,-285832.29,0.0
16,0,165398.12,0.0,954655.34,0,-123722.12,0.0
10,0,444451.83,0.0,826904.23,0,-394328.83,-4026.3899999998976
19,0,227564.8,0.0,927217.59,0,-185888.8,1.1641532182693481e-10
59,0,3857176.83,0.0,4085718.45,1,0.0,0.0
41,1,465592.47,0.0,969332.47,0,-289051.47,-308984.28
10,0,340547.31,0.0,846509.74,0,-298871.31,0.0
14,0,107491.95,0.0,576693.28,0,-107018.95,-465701.44000000006
44,0,118817.16,0.0,4184469.62,0,-77141.16,0.01000000024214387
35,0,16007.21,0.0,606946.44,0,-7607.209999999999,0.010000000009313226
25,0,802382.45,0.0,802382.45,1,0.0,0.0
33,0,83285.45,0.0,472671.64,0,-73113.45,-356478.68000000005
34,0,308475.84,0.0,1677689.15,0,-289640.84,-545332.3899999999
34,0,8321.06,0.0,1794071.69,0,33354.94,-100386.98999999999
10,0,503405.88,0.0,533074.88,1,0.0,0.0
20,0,125560.81,0.0,252449.41,0,-83884.81,0.0
71,1,345526.4,0.0,-1.0,1,0.0,345526.4
9,1,278385.73,0.0,7731.44,0,-277985.73,270654.29
36,1,173717.94,24107.06,4911455.56,0,-3.637978807091713e-12,9.313225746154785e-10
14,0,53020.86,0.0,2766480.02,0,-11344.86,-151944.5700000003
40,0,343996.84,0.0,343996.84,0,-342135.84,0.0
12,0,156132.55,0.0,7728065.42,0,-156053.55,0.0
41,0,6071.61,53998.39,532142.69,0,0.0,-207053.54999999993
36,1,643720.57,0.0,3486026.85,0,-630984.57,0.009999999776482582
10,0,193630.67,0.0,654173.31,0,-157502.11000000002,-200927.26
10,0,282562.48,0.0,4714127.78,0,-240886.47999999998,-397286.2400000002
2,1,963532.14,0.0,-1.0,1,0.0,963532.14
16,0,148077.62,0.0,849493.16,0,-118174.62,-281958.51
35,1,243278.26,0.0,1013754.51,0,-201602.26,0.0
68,0,157494.6,0.0,666523.92,1,0.0,-0.010000000009313226
15,0,98289.53,0.0,4755024.36,0,-7879.529999999999,0.0
13,0,141718.48,0.0,178112.32,0,-76534.48000000001,0.0
36,0,173046.19,0.0,7147346.87,0,-131370.19,0.0
37,0,142907.38,0.0,1157754.2,0,-101231.38,-0.010000000009313226
44,0,70953.29,0.0,1012552.09,0,-49781.28999999999,1.1641532182693481e-10
46,0,120618.14,159047.49,1330880.18,0,-0.010000000009313226,0.010000000009313226
39,0,55758.49,0.0,301450.75,0,-3930.489999999998,-0.010000000009313226
20,1,353988.92,0.0,8031878.14,0,-346101.02999999997,0.0
66,0,7169129.94,0.0,7169129.94,1,0.0,0.0
13,0,157538.4,0.0,509663.43,0,-156679.4,5.820766091346741e-11
25,1,781953.11,0.0,-1.0,1,0.0,781953.11
18,0,218328.59,218254.93,1995886.04,0,2.9103830456733704e-11,-892900.6499999999
18,0,173454.84,176147.15,537643.77,0,0.0,0.0
43,0,429437.47,0.0,2661427.69,0,-387761.47,4.656612873077393e-10
42,0,91034.7,0.0,306182.62,0,-49358.7,0.0
13,0,115782.64,0.0,1686167.85,0,-74106.64,-2.3283064365386963e-10
14,0,267370.95,406251.77,5154351.01,0,-5.820766091346741e-11,-478638.25
41,0,170110.81,0.0,177862.5,0,-152244.81,0.0
45,0,181118.77,0.0,626889.78,0,-154735.77,0.0
44,0,36353.87,63472.2,6644848.68,0,7.275957614183426e-12,-304950.38999999966
42,1,876874.37,0.0,7850615.68,0,-865053.37,-74551.83999999985
15,1,329756.32,0.0,1196509.95,0,-288080.32,0.0
47,0,182696.1,0.0,902205.21,0,-141020.1,0.010000000009313226
17,0,101488.59,0.0,636210.22,0,-101352.59,0.0
4,0,13707.11,0.0,13707.11,1,0.0,0.0
41,0,398048.54,0.0,3047303.92,0,-381986.54,0.0
40,1,1737946.08,0.0,4715138.05,0,-1696270.08,-232328.65999999922
44,0,7297.72,0.0,26244.31,0,34378.28,0.0
42,1,3358452.54,0.0,10598445.83,0,-3316776.54,0.0
42,0,384878.82,0.0,548487.11,0,-360448.82,0.0
19,0,26106.13,74129.87,885046.52,0,0.0,0.0
43,0,173114.1,0.0,1373898.92,0,-162934.1,2.3283064365386963e-10
10,0,398063.2,0.0,572284.98,0,-356387.2,-0.010000000009313226
20,0,94065.28,0.0,683170.88,0,-52389.28,0.0
17,1,19742.54,0.0,741871.75,0,21933.46,0.0
41,0,329191.82,0.0,517093.71,0,-259125.82,0.0
40,0,199799.22,0.0,1224203.78,0,-158123.22,0.0
17,1,767550.28,0.0,789379.15,0,-765680.28,-21828.869999999995
38,0,103473.44,0.0,500774.94,0,-103265.44,0.0
14,0,190799.41,0.0,2046390.93,0,-149123.41,-130153.55000000005
40,0,82128.83,0.0,672659.4,0,-69866.83,-389199.24000000005
10,0,280552.43,0.0,4768955.05,0,-280366.43,36207.62999999989
44,0,296459.66,0.0,646388.98,0,-254783.65999999997,0.0
40,0,232458.42,0.0,664747.16,0,-231957.42,0.0
40,0,258306.97,0.0,258306.97,0,-237729.97,0.0
40,0,354544.43,0.0,540465.16,0,-351451.43,0.0
16,1,606230.23,0.0,830313.7,0,-573058.23,0.0
38,0,216532.68,241781.99,216532.68,0,0.0,0.0
14,0,109375.62,0.0,0.0,0,-67699.62,246797.62
9,1,244068.01,0.0,-1.0,1,0.0,244068.01
38,0,50552.19,0.0,3515618.91,0,-8876.190000000002,-284192.3300000001
16,0,77247.53,0.0,393896.92,0,-56424.53,369805.2
10,0,116658.03,0.0,638396.77,0,-113472.03,0.0
35,1,43609.37,0.0,235330.86,0,-1933.3700000000026,-0.009999999980209395
20,1,654141.9,155725.1,1075983.38,0,-2.9103830456733704e-11,0.0
21,1,258959.1,140300.9,516562.45,0,0.0,0.0
15,0,268488.42,0.0,810779.46,0,-226812.41999999998,0.0
56,1,136562.78,0.0,-1.0,1,0.0,136562.78
10,0,23388.2,202413.6,797979.8,0,-2.9103830456733704e-11,-668765.4800000001
84,1,296349.8,0.0,-1.0,1,0.0,296349.8
43,1,162726.65,0.0,162726.65,0,-153464.65,0.0
41,0,39674.17,0.0,59705.22,0,-17968.17,0.0
9,1,2064471.44,0.0,5899463.5,0,-2022795.44,165024.3900000006
11,1,1468276.7,0.0,2967839.41,0,-736916.7,-391330.1500000004
14,1,8208.65,0.0,200209.23,0,33467.35,-2.9103830456733704e-11
39,1,1061035.06,0.0,5860003.7,0,-1019359.06,-9.313225746154785e-10
10,0,94018.56,0.0,901298.89,0,-52342.56,-1.1641532182693481e-10
7,1,314342.55,0.0,23768107.88,0,-272666.55,-5580069.309999999
9,1,21922.0,0.0,-1.0,1,0.0,21922.0
21,0,273312.56,0.0,406332.16,0,-268305.56,5.820766091346741e-11
18,0,170441.02,0.0,1600110.36,0,-128765.01999999999,0.0
17,0,150024.48,0.0,150024.48,0,-149952.48,0.0
20,0,193495.56,0.0,2948809.99,0,-151819.56,0.0
92,0,101903.69,0.0,382021.32,1,0.0,0.0
66,0,3444943.59,0.0,3662118.24,1,0.0,-4.656612873077393e-10
44,0,297421.07,0.0,680596.06,0,-255745.07,0.0
43,1,38419.61,0.0,194291.08,0,3256.3899999999994,0.010000000038417056
41,0,262727.5,0.0,2179151.89,0,-221051.5,-4.656612873077393e-10
19,0,302267.71,0.0,2308000.01,0,-200829.71000000002,4.656612873077393e-10
10,1,1743162.48,0.0,4140807.97,0,-1732061.48,-1758061.5900000003
42,0,387862.47,0.0,387862.47,0,-79742.46999999997,0.0
34,0,172949.38,0.0,230527.28,0,-172121.38,0.0
1,0,139247.62,0.0,407298.23,0,-97571.62,-36010.90000000002
15,0,99610.02,0.0,711245.6,0,-57934.020000000004,61162.640000000014
57,1,157610.11,0.0,-1.0,1,0.0,157610.11
13,1,876975.1,0.0,7641252.55,0,-835299.1,-0.009999999776482582
39,0,116453.49,0.0,519005.88,0,-74777.49,0.0
12,0,357699.91,0.0,357699.91,0,-258557.90999999997,0.0
9,0,124177.84,0.0,57233.34,0,-82501.84,202915.69
33,0,238936.36,0.0,238936.36,0,-174091.36,0.0
33,0,37972.65,0.0,2667410.71,0,3703.3499999999985,-1132964.74
10,0,226653.5,368063.5,240315.52,0,0.0,0.010000000009313226
36,0,593518.29,0.0,5747385.92,0,-551842.29,-1385649.8599999994
47,0,293990.69,0.0,428224.83,0,-244056.69,-0.010000000009313226
56,1,829885.13,0.0,-1.0,1,0.0,829885.13
9,0,74441.02,0.0,912612.73,0,-32765.020000000004,-732861.09
12,0,222048.71,0.0,225027.71,1,-180372.71,0.0
14,0,316136.26,1231966.15,216043.18,0,0.0,100093.08000000002
17,0,176170.57,0.0,176170.57,0,-118014.57,0.0
38,0,125564.63,0.0,4291477.13,0,-83888.63,0.0
40,0,191109.02,0.0,243120.91,0,-121597.01999999999,-52011.890000000014
9,0,128431.46,416097.54,194999.91,0,0.0,-66568.45
95,1,56745.14,0.0,-1.0,1,0.0,56745.14
18,0,148525.23,0.0,337989.72,0,-142069.23,0.0
65,0,3760068.04,0.0,4382623.69,1,0.0,0.0
21,0,128065.39,0.0,16992.55,0,-109076.39,111072.84
34,0,415352.55,0.0,415352.55,0,-394090.55,0.0
22,0,461509.86,0.0,764093.67,1,0.0,-1.1641532182693481e-10
44,1,34666.2,92598.99,1520752.39,0,0.0,0.010000000009313226
9,0,220858.17,0.0,523322.55,0,-179182.17,5.820766091346741e-11
18,0,329402.44,0.0,2368811.38,0,-227070.44,14414.420000000391
43,0,115490.8,0.0,1214203.35,0,-73814.8,0.0
14,0,54144.55,0.0,1482629.7,0,-12468.550000000003,395019.48
36,1,146905.31,0.0,635129.87,0,-105229.31,0.0
44,0,109426.61,0.0,251937.62,0,-67750.61,0.010000000009313226
9,0,88615.5,0.0,1520125.69,0,-46939.5,-375035.35999999987
17,0,230693.98,0.0,1147162.11,0,-230089.98,-281313.7400000001
35,0,71189.69,0.0,1155695.61,0,-22913.370000000003,-2.3283064365386963e-10
44,0,135137.21,501775.31,2205657.35,0,5.820766091346741e-11,0.0
42,0,52422.17,254272.83,3201737.23,0,2.9103830456733704e-11,0.0
19,0,144714.15,0.0,144714.15,0,-138024.15,0.0
17,0,54996.38,0.0,662203.68,0,-13320.379999999997,0.010000000009313226
13,0,247302.6,0.0,539353.95,0,-205626.6,0.0
67,0,42513.08,0.0,42513.08,1,0.0,0.0
10,0,107004.19,42544.81,5726268.34,0,0.0,9.313225746154785e-10
43,0,89281.35,314713.65,89281.35,0,0.0,0.0
34,0,226173.06,0.0,3709301.11,0,-204959.06,-244321.0299999998
33,0,153490.17,0.0,3044434.16,0,-111814.17000000001,-0.01000000024214387
37,0,20896.97,0.0,575036.69,0,20779.03,-0.010000000009313226
41,0,575688.18,0.0,1164864.88,0,-534012.18,104253.20000000019
8,0,80059.98,0.0,2528711.98,0,-38383.979999999996,89200.02000000002
19,0,288364.88,0.0,288364.88,0,-248709.88,0.0
38,0,414962.58,0.0,687553.11,0,-394495.58,1.1641532182693481e-10
15,1,393844.06,0.0,951669.3,0,-363801.06,327146.3799999999
6,1,85354.69,0.0,-1.0,1,0.0,85354.69
10,1,318688.29,0.0,318688.29,0,-84388.28999999998,0.0
9,1,994453.2,442917.67,665743.67,1,1.7462298274040222e-10,523522.2899999999
19,1,818102.05,0.0,2022841.49,0,-776426.05,-0.010000000009313226
45,0,170245.1,0.0,11714813.42,0,-128569.1,0.009999999776482582
12,0,316073.0,0.0,713476.16,0,-294854.0,248200.32999999996
63,0,197226.65,0.0,197226.65,1,0.0,0.0
18,1,443772.79,0.0,2213793.74,0,-402096.79,-116225.14000000013
1,1,25071.46,0.0,-1.0,1,0.0,25071.46
33,0,247298.4,0.0,549947.13,0,-114896.4,0.0
42,1,193143.72,0.0,2368353.75,0,-151467.72,0.0
9,1,1899930.73,0.0,2587228.9,0,-1872158.73,-680735.1699999999
14,0,203402.46,0.0,211285.89,0,-201407.46,-7883.430000000022
16,1,800463.95,0.0,9757341.75,0,-694952.32,0.0
40,0,362377.37,0.0,362377.37,0,-177286.01,0.0
6,0,26768.5,0.0,128744.5,1,0.0,0.0
19,0,27832.47,2646.53,27832.47,0,-1.3642420526593924e-12,0.0
94,0,377102.06,0.0,3168989.93,0,-335426.06,-0.01000000024214387
18,1,399835.7,0.0,936017.99,0,-158883.98,0.0
39,1,137434.56,0.0,315315.43,0,-126050.56,-177880.87
17,0,115986.52,823.48,752531.36,0,-4.092726157978177e-12,0.0
39,0,210233.91,0.0,1041929.62,0,-182550.91,0.0
18,0,127579.11,0.0,419821.73,0,-85903.11,0.0
9,1,994453.2,442917.67,665743.67,1,1.7462298274040222e-10,523522.2899999999
18,0,53418.31,94969.69,110707.65,0,0.0,61753.79000000001
34,0,184706.72,0.0,5139901.26,0,-143030.72,0.0
10,0,234334.61,0.0,234334.61,0,-215642.61,0.0
15,0,731.56,126.44,731.56,0,5.684341886080802e-14,0.0
18,0,29044.66,0.0,2160004.28,0,12631.34,4.656612873077393e-10
21,0,13479.75,0.0,691219.68,0,28196.25,0.0
51,1,361460.79,0.0,-1.0,1,0.0,361460.79
37,0,380569.09,0.0,2446977.79,0,-330333.09,-73069.60999999987
93,1,886588.02,0.0,-1.0,1,0.0,886588.02
34,0,191243.28,0.0,290106.7,0,-170165.28,-98863.42000000001
42,0,8825.84,0.0,200489.7,0,32850.16,-2.9103830456733704e-11
76,0,2066446.27,0.0,2489533.21,1,0.0,0.0
10,0,225450.68,0.0,850323.31,0,-183774.68,0.0
36,0,169840.67,0.0,12305.35,0,-120065.67000000001,157535.32
18,1,1083304.19,0.0,877666.14,0,-892402.98,227559.04999999993
38,1,439692.71,315962.09,1297136.43,0,0.010000000009313226,0.0
