step;type_id;amount;nameOrig;oldbalanceOrg;newbalanceOrig;nameDest;oldbalanceDest;newbalanceDest;isFraud;isFlaggedFraud
94;1;2767.7;C1620249998;5171956.18;5174723.88;C1427896909;289205.01;286437.31;0;0
9;3;8458.6;C1208831570;203064.78;194606.18;M1888400619;0.0;0.0;0;0
14;2;366191.7;C294536379;898.0;0.0;C210961487;66968.36;907537.84;0;0
38;3;8800.9;C1693458098;23103.49;14302.59;M40664916;0.0;0.0;0;0
42;1;307736.67;C233159553;669009.86;976746.52;C1229753723;327647.46;19910.79;0;0
11;2;37457.5;C1393455173;0.0;0.0;C1319509044;266829.72;193180.66;0;0
18;3;11606.36;C131882958;2393418.78;2381812.42;M341662612;0.0;0.0;0;0
20;1;91003.39;C422899417;6532624.81;6623628.2;C34443160;2720594.52;2629591.14;0;0
10;4;231874.69;C785113598;0.0;0.0;C680910891;350066.93;725396.37;0;0
9;2;223879.68;C923389249;0.0;0.0;C1449687458;668444.16;892323.84;0;0
40;1;125009.14;C1503226350;45596.0;170605.14;C271993414;996770.0;980304.87;0;0
20;2;169013.77;C1670246028;134.0;0.0;C1609300247;561108.0;730121.77;0;0
38;4;1921.39;C1473817012;0.0;0.0;C1669231754;14073474.2;14075395.59;0;0
40;2;211551.52;C256633946;0.0;0.0;C791106926;706329.48;917881.01;0;0
15;2;257562.77;C1417822524;0.0;0.0;C204028396;1861230.43;2118793.2;0;0
13;3;21240.75;C779468046;144076.0;122835.25;M184770478;0.0;0.0;0;0
10;1;24690.24;C1827567623;5256056.64;5280746.87;C1953408808;765172.8;762773.6;0;0
94;3;3281.12;C1557790973;113626.0;110344.88;M1189118988;0.0;0.0;0;0
38;2;18340.19;C1329970331;50543.0;32202.81;C1101354933;39652.61;57992.8;0;0
18;3;4677.9;C116820702;0.0;0.0;M1401585152;0.0;0.0;0;0
11;4;1612761.33;C1435662450;20625.0;0.0;C769696711;2220594.51;3833355.84;0;0
35;3;12391.65;C135903514;30286.0;17894.35;M116978426;0.0;0.0;0;0
10;3;5861.76;C1493840661;137347.0;131485.24;M1367975356;0.0;0.0;0;0
19;2;185281.05;C981324238;0.0;0.0;C630403541;251354.24;436635.28;0;0
35;2;288304.29;C1905315766;0.0;0.0;C309065968;2194317.69;2482621.98;0;0
18;1;292462.84;C1092522880;29501630.09;29794092.93;C1421801188;1219344.45;926881.61;0;0
41;3;5585.18;C880294133;28986.0;23400.82;M1937832887;0.0;0.0;0;0
10;3;72.28;C1831903030;0.0;0.0;M2131612146;0.0;0.0;0;0
8;2;58408.24;C37489515;0.0;0.0;C1515704208;14824507.58;15505523.11;0;0
38;3;17277.3;C431490753;0.0;0.0;M845137524;0.0;0.0;0;0
21;4;451561.07;C1959809750;0.0;0.0;C2014775691;2398273.24;2849834.32;0;0
38;2;223602.7;C565314045;19314.0;0.0;C580216432;0.0;223602.7;0;0
33;3;28390.09;C1376536770;0.0;0.0;M1844689287;0.0;0.0;0;0
42;2;193309.62;C949018975;124002.0;0.0;C842931360;1213554.07;1079154.57;0;0
42;4;645795.26;C987259871;0.0;0.0;C1423179243;1699712.56;2345507.82;0;0
12;4;263800.52;C1885690109;26759.0;0.0;C468843882;0.0;263800.52;0;0
44;3;5606.99;C350603753;45804.0;40197.01;M716299964;0.0;0.0;0;0
33;3;8379.2;C1361593108;6676.0;0.0;M1514218662;0.0;0.0;0;0
16;2;338164.04;C323035124;0.0;0.0;C44870833;24142037.65;24480201.69;0;0
36;4;167242.24;C2103021120;150818.0;0.0;C1310189626;0.0;2120041.51;0;0
10;2;91842.11;C1546641785;0.0;0.0;C2120038041;2435450.53;2846494.45;0;0
11;1;287211.19;C622268346;11593001.92;11880213.11;C642592261;749925.53;462714.33;0;0
40;3;8096.63;C822650806;0.0;0.0;M1763184003;0.0;0.0;0;0
20;3;23142.7;C486455153;10333.0;0.0;M1827771955;0.0;0.0;0;0
12;3;1322.13;C553149770;393398.54;392076.41;M1786824766;0.0;0.0;0;0
17;2;372857.64;C825546782;0.0;0.0;C2062422205;842794.81;0.0;0;0
17;1;59871.47;C137527946;15883581.95;15943453.41;C1493135118;1190170.34;1107605.05;0;0
9;1;276271.91;C1235890197;19044476.39;19320748.3;C1198441233;289847.64;253929.74;0;0
21;2;103643.15;C742066367;0.0;0.0;C1377240592;1088832.89;924368.34;0;0
20;1;52122.85;C424252208;11302748.15;11354871.0;C1117920107;65122.44;12999.58;0;0
16;2;93214.42;C1095864641;61943.0;0.0;C759700960;1213448.05;1306662.47;0;0
17;2;16436.71;C1344957759;0.0;0.0;C783335140;183630.72;200067.43;0;0
19;2;165167.03;C1042373846;0.0;0.0;C1698510993;1052566.61;1217733.63;0;0
34;3;18353.16;C1699080851;0.0;0.0;M52316679;0.0;0.0;0;0
37;2;125227.33;C459348957;286.0;0.0;C200966845;1607873.91;1733101.24;0;0
38;1;94895.7;C1570491387;6762281.64;6857177.34;C1723980520;1445478.11;1350582.41;0;0
18;2;15895.78;C684365667;81812.0;65916.22;C748746912;276151.87;477607.83;0;0
45;1;150649.93;C2081516787;30345.0;180994.93;C659491473;238707.0;0.0;0;0
46;3;15089.62;C1028553771;64758.71;49669.09;M859936639;0.0;0.0;0;0
46;3;6123.28;C344704011;251073.0;244949.72;M505760414;0.0;0.0;0;0
8;4;1699660.57;C1769782418;0.0;0.0;C1761353343;2086265.25;5270364.19;0;0
41;3;10842.58;C1160218261;324519.09;313676.51;M487935573;0.0;0.0;0;0
20;1;88421.26;C1504888421;0.0;88421.26;C382542890;0.0;0.0;0;0
21;3;6114.35;C1859299563;0.0;0.0;M1084732510;0.0;0.0;0;0
37;1;181222.43;C285246621;1118992.91;1300215.34;C869052143;497759.61;316537.18;0;0
36;2;419538.38;C310352848;31870.0;0.0;C1059828769;0.0;375288.08;0;0
20;2;82561.27;C1967361222;46569.52;0.0;C342574244;1260864.37;1343425.64;0;0
19;2;2423.0;C641936285;0.0;0.0;C1114237181;4292362.97;6135978.45;0;0
19;3;4470.17;C1888090;0.0;0.0;M1369892545;0.0;0.0;0;0
16;1;67778.31;C2045199226;11864.0;79642.31;C2043740871;35220.16;0.0;0;0
9;3;10313.5;C1257564556;0.0;0.0;M253302652;0.0;0.0;0;0
17;3;5763.25;C705690811;0.0;0.0;M1355259136;0.0;0.0;0;0
35;1;12492.87;C220202177;6437364.01;6449856.88;C1772930549;1597091.93;1584599.06;0;0
20;1;5066.96;C1607654679;5159032.42;5164099.38;C394180280;10653562.55;10532404.92;0;0
15;3;2834.22;C358779319;328.0;0.0;M1682927698;0.0;0.0;0;0
10;3;21236.36;C1007072738;0.0;0.0;M93892611;0.0;0.0;0;0
35;2;33673.26;C1415140979;0.0;0.0;C2111953178;1339651.45;1373324.71;0;0
40;2;288464.25;C1541052077;20282.0;0.0;C186844141;0.0;288464.25;0;0
43;2;273477.47;C1542731866;1158.0;0.0;C1994884946;997.74;274475.22;0;0
12;4;157262.53;C1153384302;0.0;0.0;C1339970113;1378087.98;1535350.51;0;0
17;2;195965.1;C1047964159;0.0;0.0;C487832561;638934.26;834899.36;0;0
16;1;112339.0;C681624875;13443980.11;13556319.11;C400675446;884530.8;772191.8;0;0
44;1;67094.08;C509058736;372909.12;440003.2;C2074601041;1149908.68;1082814.6;0;0
8;4;2919787.84;C177693000;0.0;0.0;C470217116;3901646.56;6821434.41;0;0
9;3;11455.42;C1312845467;63626.98;52171.56;M1430963995;0.0;0.0;0;0
94;2;238912.01;C18561530;0.0;0.0;C963036390;1992690.54;2231602.54;0;0
46;3;6761.56;C1576167925;0.0;0.0;M1010296701;0.0;0.0;0;0
35;3;9988.85;C2024637691;21218.0;11229.15;M1274011857;0.0;0.0;0;0
35;2;771856.52;C1272149141;7025.0;0.0;C1349724985;1023320.57;1965382.45;0;0
12;3;18885.62;C1242967442;0.0;0.0;M1944145351;0.0;0.0;0;0
38;2;420892.39;C369896070;19894.0;0.0;C150375312;5662.57;426554.97;0;0
41;2;149377.59;C789671457;692.0;0.0;C1148742668;150599.0;0.0;0;0
10;3;18801.92;C1316675585;124919.0;106117.08;M1096874235;0.0;0.0;0;0
15;2;91061.17;C900454265;100203.0;9141.83;C459967233;0.0;91061.17;0;0
17;2;130682.39;C51939971;0.0;0.0;C1870570595;866821.9;997504.29;0;0
44;2;309904.46;C940965545;0.0;0.0;C1030111655;343438.71;952164.98;0;0
6;3;3485.75;C1023606628;0.0;0.0;M1863834886;0.0;0.0;0;0
18;3;239.95;C87153774;0.0;0.0;M1836843768;0.0;0.0;0;0
10;4;728297.53;C998762750;11185.0;0.0;C375832275;170161.88;1564483.95;0;0
15;4;372768.9;C1388352544;24384.0;0.0;C2084663827;0.0;372768.9;0;0
14;3;17120.42;C945354203;0.0;0.0;M1680440830;0.0;0.0;0;0
35;1;88195.12;C1308115179;3793801.36;3881996.48;C1601265305;254184.22;109047.03;0;0
12;3;26239.3;C1805578418;0.0;0.0;M795980177;0.0;0.0;0;0
12;4;61409.47;C1979100115;50578.0;0.0;C513961441;0.0;61409.47;0;0
11;4;996174.46;C719961304;0.0;0.0;C257329162;6753884.92;7881479.51;0;0
9;1;137394.21;C1618097189;1789865.01;1927259.23;C1475909248;952602.01;830369.34;0;0
44;1;250319.86;C421422292;1350353.81;1600673.67;C2132011849;1090952.81;840632.95;0;0
43;2;70783.65;C1114348905;0.0;0.0;C515630629;4734032.38;5296758.59;0;0
8;2;3737.33;C519852399;243855.0;240117.67;C2067546399;93892.7;1318005.5;0;0
19;2;234026.35;C717945891;0.0;0.0;C1463798224;3214833.67;3448860.02;0;0
38;2;37504.08;C27580111;119199.34;81695.25;C9232234;129775.8;167279.88;0;0
17;2;299015.57;C1674052300;12514.0;0.0;C676914168;3091.0;356261.65;0;0
23;3;1967.2;C1426072808;82145.0;80177.8;M2015324158;0.0;0.0;0;0
19;4;203925.09;C1469361838;0.0;0.0;C1522245469;515209.04;719134.13;0;0
17;1;37652.88;C1970247156;2727375.33;2765028.21;C1999812935;118542.07;80889.19;0;0
20;3;924.87;C2117819448;43901.51;42976.64;M1893963589;0.0;0.0;0;0
10;2;176254.6;C1752746028;2856.0;0.0;C49651407;0.0;176254.6;0;0
94;3;1619.7;C1521292429;11829.0;10209.3;M1444621522;0.0;0.0;0;0
35;2;31208.18;C1482896276;0.0;0.0;C1473478551;253570.9;284779.09;0;0
11;1;517310.57;C1440265331;20996.0;538306.57;C1017113849;3639851.33;3122540.76;0;0
43;2;115761.12;C1320329892;0.0;0.0;C814436801;310997.88;426758.99;0;0
18;1;76126.13;C62983245;9314946.35;9391072.47;C537356245;207652.2;131526.08;0;0
19;3;6010.31;C153456165;0.0;0.0;M1044913416;0.0;0.0;0;0
21;3;1897.36;C1988163013;46766.0;44868.64;M1852747028;0.0;0.0;0;0
9;3;14144.72;C801349448;15365.0;1220.28;M586773709;0.0;0.0;0;0
42;2;93014.17;C240663812;5248.0;0.0;C175207312;0.0;93014.17;0;0
16;1;379382.64;C1448194225;0.0;379382.64;C1677139990;463943.1;249451.02;0;0
44;1;6163.89;C134310395;7897150.18;7903314.06;C936788251;26428179.9;26422016.02;0;0
34;3;1298.42;C1146071204;6753.0;5454.58;M914269093;0.0;0.0;0;0
33;1;159208.34;C1995070176;2003055.7;2162264.04;C922343239;1370797.81;1211589.46;0;0
23;3;8983.09;C994878952;9023.0;39.91;M2046799816;0.0;0.0;0;0
40;1;68611.64;C881998500;45003.0;113614.64;C1857582476;941695.64;873084.0;0;0
93;2;297522.76;C954699639;0.0;0.0;C591270662;1428558.67;1726081.43;0;0
20;1;146595.72;C1279045948;9888184.77;10034780.49;C1192446625;4533757.07;4387161.36;0;0
20;2;113636.6;C103516682;10100.0;0.0;C30367823;28880.7;142517.3;0;0
13;2;157538.4;C1995202451;859.0;0.0;C1101411123;352125.03;509663.43;0;0
18;2;397400.42;C1755787993;41521.0;0.0;C1143062378;691721.44;1089121.86;0;0
40;3;40110.93;C1232918000;10896.0;0.0;M1056981705;0.0;0.0;0;0
18;1;260556.33;C1245501151;14175640.01;14436196.35;C1144793327;1024986.78;764430.45;0;0
38;1;30138.25;C47780911;103.0;30241.25;C550544660;16005.0;0.0;0;0
16;1;181734.7;C2126117918;151.0;181885.7;C1961606163;0.0;0.0;0;0
18;2;412386.4;C299870833;583473.42;171087.02;C1308853765;695282.85;1107669.24;0;0
20;2;70898.83;C653274070;0.0;0.0;C1246869110;243414.47;314313.31;0;0
94;3;582.48;C1393198621;50442.0;49859.52;M62711049;0.0;0.0;0;0
20;2;35291.87;C2090524411;0.0;0.0;C779396325;162475.51;197767.38;0;0
14;3;1645.92;C1446556618;0.0;0.0;M1919949403;0.0;0.0;0;0
38;3;28583.17;C1470947143;8419.46;0.0;M238479942;0.0;0.0;0;0
46;3;1241.35;C1986049360;60134.0;58892.65;M1143776908;0.0;0.0;0;0
13;1;489196.87;C1206406311;30168.0;519364.87;C745052250;390834.96;0.0;0;0
18;2;88418.9;C1183191830;0.0;0.0;C1055635516;4335502.61;4696738.74;0;0
12;1;284838.08;C309128915;5927123.38;6211961.46;C933388833;5843290.07;5675690.83;0;0
17;2;327620.77;C1275452779;27122.0;0.0;C1143992171;90453.02;418073.78;0;0
38;2;37748.14;C518212056;0.0;0.0;C1864644401;2022449.94;2060198.09;0;0
11;1;285130.65;C93333876;215491.98;500622.63;C1997221282;9858915.77;9573785.11;0;0
95;3;319.99;C74127546;24445.0;24125.01;M1053914474;0.0;0.0;0;0
20;3;10028.14;C989855646;330883.07;320854.93;M1931246399;0.0;0.0;0;0
19;1;64571.99;C762097504;127.0;64698.99;C726752092;5617272.13;4947892.2;0;0
14;2;127144.87;C388219059;100694.0;0.0;C1012198938;2046840.01;2173984.88;0;0
19;5;3810.71;C1153079066;0.0;0.0;C1783581377;15240.0;349407.23;0;0
10;3;14219.63;C1090640556;0.0;0.0;M1639621892;0.0;0.0;0;0
19;3;8258.57;C1302055702;64425.42;56166.84;M1496630150;0.0;0.0;0;0
42;4;1051375.98;C1079131494;0.0;0.0;C2050658783;1786542.65;2837918.63;0;0
20;3;15514.04;C924728912;1928.0;0.0;M2031580768;0.0;0.0;0;0
8;1;5427.54;C1975990879;386746.53;392174.07;C1048855692;230950.91;225523.37;0;0
41;2;24937.57;C1819481121;51663.0;26725.43;C1646899600;103347.73;128285.3;0;0
42;2;12871.3;C68654806;24744.0;11872.7;C1683029387;1314188.48;1378099.48;0;0
22;3;8755.98;C925146581;0.0;0.0;M185653554;0.0;0.0;0;0
33;2;249066.83;C498139810;0.0;0.0;C583765025;970971.99;1220038.83;0;0
36;1;109710.39;C1838670425;16577239.13;16686949.52;C1980837345;115519.99;5809.6;0;0
39;3;14360.5;C1442355777;10065.0;0.0;M989382389;0.0;0.0;0;0
16;2;37606.78;C3892948;82213.0;44606.22;C1705033178;42757.0;0.0;0;0
21;5;1682.56;C563958811;71074.0;69391.44;C812765258;135802.74;137485.29;0;0
42;4;555512.42;C750689423;20559.0;0.0;C693270433;36833.0;645851.52;0;0
35;3;4175.94;C724677456;0.0;0.0;M1136317895;0.0;0.0;0;0
40;1;240702.69;C266651188;17.0;240719.69;C1702244718;0.0;0.0;0;0
10;3;3466.44;C1484420812;0.0;0.0;M782905036;0.0;0.0;0;0
8;4;38830.84;C847589588;0.0;0.0;C1065349988;183862.81;222693.65;0;0
41;1;41757.59;C1101276500;2110412.81;2152170.4;C1913557950;950000.27;908242.69;0;0
40;1;179651.79;C1708923154;1380514.5;1560166.29;C553602983;2679117.65;3178174.56;0;0
13;3;44932.23;C1911171062;16069.0;0.0;M1127547149;0.0;0.0;0;0
19;2;345180.99;C975088288;0.0;0.0;C1062630352;4421716.49;4766897.47;0;0
43;3;7695.6;C1783034175;4297.15;0.0;M281225440;0.0;0.0;0;0
33;1;37862.18;C418006268;3918247.69;3956109.87;C366508618;4349720.09;4311857.91;0;0
17;2;385832.88;C1619132770;3610.0;0.0;C765454000;131827.63;517660.52;0;0
13;3;15136.17;C123514304;198903.55;183767.39;M1809163926;0.0;0.0;0;0
39;3;6390.84;C1494839855;0.0;0.0;M501935977;0.0;0.0;0;0
45;3;5682.93;C252500096;18866.0;13183.07;M1315663918;0.0;0.0;0;0
44;4;294345.47;C1188432517;21034.0;0.0;C677260014;0.0;294345.47;0;0
44;2;24101.85;C951425596;52951.0;28849.15;C1760752420;159239.04;183340.89;0;0
40;3;14842.34;C868005827;0.0;0.0;M21930671;0.0;0.0;0;0
20;3;5665.71;C754270804;192878.0;187212.29;M69194145;0.0;0.0;0;0
15;1;18930.08;C1464508822;16094891.45;16113821.53;C977013978;2170646.21;2487825.83;0;0
10;1;88126.36;C547339028;9468499.07;9556625.43;C229540098;121569.13;0.0;0;0
40;2;98614.46;C1503730603;39934.0;0.0;C606713412;3101581.26;3200195.72;0;0
38;3;5639.52;C620334326;2011.0;0.0;M1315734681;0.0;0.0;0;0
47;3;10257.27;C1031943554;0.0;0.0;M1249952615;0.0;0.0;0;0
43;3;7867.64;C1255786179;141082.0;133214.36;M165837515;0.0;0.0;0;0
40;3;864.69;C2129295893;0.0;0.0;M1485580462;0.0;0.0;0;0
40;3;16725.36;C1363530672;0.0;0.0;M171322460;0.0;0.0;0;0
41;1;151879.14;C1553602558;963802.31;1115681.45;C2047574568;445977.85;294098.72;0;0
15;3;43603.58;C283545249;0.0;0.0;M751959640;0.0;0.0;0;0
36;2;215322.11;C1227008361;65254.0;0.0;C224334835;2036705.25;2252027.36;0;0
40;1;85511.8;C123559033;502.0;86013.8;C1773079670;0.0;0.0;0;0
40;2;179926.98;C350763566;29541.0;0.0;C1275155862;1807766.97;1987693.95;0;0
37;3;22212.46;C1297138181;0.0;0.0;M1931255924;0.0;0.0;0;0
16;3;3066.33;C560611;0.0;0.0;M1878077511;0.0;0.0;0;0
13;1;7837.56;C1093801113;4565137.79;4572975.35;C790620539;24660.41;16822.85;0;0
13;3;6290.28;C1384603717;0.0;0.0;M1598753442;0.0;0.0;0;0
17;1;7501.91;C1984016848;206787.45;214289.36;C2063758220;57.0;0.0;0;0
40;1;204709.32;C1085558452;26051.0;230760.32;C1163595693;35542.92;0.0;0;0
37;3;23404.97;C1554324930;111226.0;87821.03;M1852957303;0.0;0.0;0;0
12;3;20707.3;C1100422585;547.0;0.0;M2047722716;0.0;0.0;0;0
37;3;6288.31;C954196380;145656.0;139367.69;M238104065;0.0;0.0;0;0
38;3;8956.54;C470404894;0.0;0.0;M743625700;0.0;0.0;0;0
17;3;5542.51;C437987870;117688.75;112146.24;M1502861713;0.0;0.0;0;0
20;3;3862.39;C893589333;353937.22;350074.82;M1234749633;0.0;0.0;0;0
41;2;242520.46;C709095358;3010.0;0.0;C1508117314;0.0;242520.46;0;0
40;2;388000.71;C631487148;0.0;0.0;C23019197;1519564.31;1907565.02;0;0
10;2;128677.07;C1866596848;75739.37;0.0;C1103621993;485075.93;319903.6;0;0
15;3;2770.16;C486505528;41016.0;38245.84;M643222131;0.0;0.0;0;0
10;2;156448.88;C2112534981;4707623.07;4551174.19;C466864294;346227.36;754867.97;0;0
20;1;139006.52;C620518900;357689.95;496696.47;C1774146551;7119730.66;6980724.14;0;0
15;4;507444.82;C1881585016;630959.14;123514.32;C867344810;1494587.43;2002032.24;0;0
40;2;486525.93;C1431318472;373.0;0.0;C1845646055;267588.38;754114.31;0;0
15;1;322200.82;C1009414130;4204467.11;4526667.94;C663202788;2539375.82;2343020.58;0;0
18;2;373321.46;C1501534013;304008.9;0.0;C927738114;40055.0;339406.1;0;0
13;2;110502.66;C1400174209;704987.05;594484.39;C615098252;3276994.17;3675916.09;0;0
16;2;31951.71;C1988885587;430115.0;398163.29;C1046842809;3738421.67;3871330.6;0;0
24;3;16508.77;C1530930950;0.0;0.0;M1528534954;0.0;0.0;0;0
14;3;11247.84;C1699121956;0.0;0.0;M1816900738;0.0;0.0;0;0
42;3;13661.77;C988798226;20998.0;7336.23;M398708261;0.0;0.0;0;0
21;3;3654.05;C411954951;230378.57;226724.52;M502142489;0.0;0.0;0;0
18;3;6862.52;C289711690;116595.0;109732.48;M1068727122;0.0;0.0;0;0
10;2;93655.08;C1144327790;10920.0;0.0;C1649944650;0.0;93655.08;0;0
45;1;305988.46;C1464156581;1481778.66;1787767.12;C139471297;734481.71;428493.25;0;0
34;2;415352.55;C1177250154;21262.0;0.0;C261468434;0.0;415352.55;0;0
42;1;33242.93;C1624881855;72223.0;105465.93;C134752439;0.0;0.0;0;0
12;3;15012.22;C748126671;159084.83;144072.61;M2009652498;0.0;0.0;0;0
42;2;20996.49;C1490795491;0.0;0.0;C315208959;297651.12;318647.61;0;0
17;1;147284.12;C1010136323;2503508.07;2650792.19;C954225330;3035681.88;2888397.76;0;0
41;3;5660.26;C313841031;5998.16;337.9;M1419110077;0.0;0.0;0;0
35;2;244865.33;C962793882;63435.11;0.0;C1181697146;0.0;244865.33;0;0
25;1;336161.43;C1339179524;7347865.39;7684026.82;C487596311;1471801.48;1135640.05;0;0
39;4;426096.23;C1596757520;11707.0;0.0;C382413197;0.0;426096.23;0;0
20;2;49444.06;C401610486;0.0;0.0;C1228840165;1417187.9;1466631.96;0;0
10;3;32649.23;C1856228523;9470.04;0.0;M692691314;0.0;0.0;0;0
43;1;129620.35;C12677867;3672.0;133292.35;C292400132;0.0;0.0;0;0
34;3;16365.44;C1081781886;344.0;0.0;M1547141859;0.0;0.0;0;0
9;1;77389.03;C2020629695;1987930.5;2065319.53;C1036138670;629351.97;407702.25;0;0
20;2;38547.5;C1939826791;4063.0;0.0;C1955762222;0.0;266067.05;0;0
16;1;320697.7;C1620264299;2501736.25;2822433.94;C710702743;490300.17;138658.66;0;0
38;1;380138.49;C1745699772;1699940.02;2080078.51;C1207952667;2085634.14;1705495.65;0;0
37;3;11894.73;C1767395067;383618.97;371724.24;M983427290;0.0;0.0;0;0
37;3;8143.76;C1584586056;0.0;0.0;M160508450;0.0;0.0;0;0
18;1;109434.81;C2142104227;4393.0;113827.81;C1109430433;12270.0;57778.53;0;0
43;2;512387.09;C35216041;0.0;0.0;C187719899;1236579.5;1748966.59;0;0
46;2;67114.48;C1053906275;0.0;0.0;C1628515789;854554.48;921668.95;0;0
8;4;1367837.58;C1474745462;0.0;0.0;C1303868418;8549004.39;10007761.88;0;0
36;2;152320.03;C1176917005;0.0;0.0;C1184832349;2599995.86;2752315.89;0;0
34;1;348348.15;C515688454;0.0;348348.15;C1660991199;1288249.81;1134666.03;0;0
21;3;4780.67;C981734614;0.0;0.0;M1541389707;0.0;0.0;0;0
21;3;1676.08;C2045048422;0.0;0.0;M721255408;0.0;0.0;0;0
43;1;51191.07;C1984741670;447.0;51638.07;C1407507001;471198.46;83956.64;0;0
37;2;348488.72;C134843567;0.0;0.0;C22323336;3711528.39;4060017.11;0;0
21;2;192674.79;C637341330;49395.0;0.0;C665339643;1530260.23;1722935.02;0;0
37;3;3522.58;C1401955659;91056.83;87534.25;M244089510;0.0;0.0;0;0
12;2;642506.04;C1640168697;5006.0;0.0;C298492445;5423466.97;6065973.0;0;0
44;2;282171.94;C1739002067;0.0;0.0;C249348115;1748706.66;2030878.59;0;0
9;1;232726.92;C114922568;8657796.75;8890523.67;C2063124058;783804.33;650908.46;0;0
16;2;271960.76;C722106653;50303.0;0.0;C1069815187;1891063.32;2163024.08;0;0
18;2;243719.73;C1106182581;79980.0;0.0;C795003322;1791489.01;2035208.74;0;0
16;2;229428.38;C988478274;470172.28;240743.91;C544380486;258374.21;803191.65;0;0
14;1;220388.63;C1296079499;5503070.37;5723459.0;C1526542158;928130.43;707741.81;0;0
44;2;144767.09;C1922689101;3221.0;0.0;C943450002;686953.04;831720.13;0;0
12;3;6891.98;C1466783553;0.0;0.0;M1689467875;0.0;0.0;0;0
37;1;218066.0;C1642886873;11365.0;229431.0;C1370269326;7460130.78;7483105.34;0;0
94;2;42750.04;C1996340978;0.0;0.0;C70691780;304132.49;346882.53;0;0
9;2;201734.08;C990867191;0.0;0.0;C824019285;315054.77;941712.8;0;0
43;1;207869.81;C1012366038;14161677.59;14369547.41;C1655544771;595379.64;387509.83;0;0
20;3;12050.98;C1307669123;100028.0;87977.02;M1652207896;0.0;0.0;0;0
38;3;7426.86;C2100403496;5512.0;0.0;M604834311;0.0;0.0;0;0
38;3;6887.38;C1077828428;215072.92;208185.55;M1487834386;0.0;0.0;0;0
17;1;303894.47;C2019311931;479325.0;783219.47;C1739868443;531940.12;203934.03;0;0
95;2;360211.86;C544222939;0.0;0.0;C2050323596;1166134.53;1526346.39;0;0
7;4;1259217.34;C15915499;0.0;0.0;C248609774;7753469.9;13033871.02;0;0
14;4;608550.25;C51308093;14932.0;0.0;C465060302;350232.02;958782.27;0;0
44;2;88410.66;C767565200;0.0;0.0;C1953672475;898536.17;986946.83;0;0
10;1;172389.26;C321543330;7285026.9;7457416.16;C374540077;391892.03;306214.02;0;0
40;3;1956.09;C973197668;0.0;0.0;M1746238239;0.0;0.0;0;0
11;2;267428.43;C1411671174;249959.82;0.0;C1182630993;338852.28;606280.71;0;0
36;4;510333.68;C1187078467;0.0;0.0;C609239789;879554.58;1389888.26;0;0
9;2;38948.28;C2139059424;197.0;0.0;C326180938;921442.88;1250867.97;0;0
43;4;80643.35;C1140805981;0.0;0.0;C738756869;1282422.92;1425541.37;0;0
33;3;11296.54;C1820912312;26519.0;15222.46;M2141742640;0.0;0.0;0;0
16;1;71953.52;C623098954;2993401.57;3065355.09;C1329352540;587798.17;658600.84;0;0
19;2;140966.47;C961057215;0.0;0.0;C1539993242;240483.69;381450.17;0;0
36;4;325743.06;C1883660845;20822.0;0.0;C466017555;0.0;526020.29;0;0
37;3;7879.57;C1326225436;0.0;0.0;M288325723;0.0;0.0;0;0
44;2;38940.09;C590370862;0.0;0.0;C1512661180;119087.12;158027.21;0;0
44;3;2160.89;C1915134544;259184.39;257023.49;M1924693916;0.0;0.0;0;0
42;3;4522.87;C1992278220;0.0;0.0;M752747012;0.0;0.0;0;0
34;3;13138.64;C18689329;104672.12;91533.48;M1329045047;0.0;0.0;0;0
9;3;6665.25;C1678962342;3700460.39;3693795.15;M94522107;0.0;0.0;0;0
13;2;51650.73;C1877513897;562028.21;510377.48;C610773016;172104.0;294901.52;0;0
15;4;882244.12;C568172931;0.0;0.0;C1873099533;3565395.8;4447639.93;0;0
22;3;8314.12;C1344460875;0.0;0.0;M522673609;0.0;0.0;0;0
15;1;43763.42;C1405643392;8326.0;52089.42;C1755092826;13708.45;0.0;0;0
36;1;124024.65;C7054445;4971.0;128995.65;C1001085035;204886.93;80862.28;0;0
19;1;99150.19;C151425607;9602955.66;9702105.85;C2070979312;137509.01;38358.82;0;0
14;2;235062.76;C2017910295;0.0;0.0;C1762002729;245902.96;819253.54;0;0
19;2;17402.87;C1498140251;6092.0;0.0;C469985115;1782176.41;1799579.28;0;0
41;2;359293.25;C1599978167;348465.0;0.0;C1102298863;2809914.69;3169207.94;0;0
20;3;4372.87;C485418913;23247.0;18874.13;M990861228;0.0;0.0;0;0
43;3;16392.9;C913857691;0.0;0.0;M1962930192;0.0;0.0;0;0
42;3;5023.23;C348751834;49855.0;44831.77;M938848819;0.0;0.0;0;0
17;3;2828.14;C196803774;977631.1;974802.96;M1376507608;0.0;0.0;0;0
18;4;272657.03;C2072383397;0.0;0.0;C2135806154;1081437.34;1805499.29;0;0
10;2;53336.73;C1572155462;0.0;0.0;C1351115755;267264.05;488406.06;0;0
